"date","max.temp","min.temp","dwpt","month","year","day","dow","weekend","holiday","CO","O3","SO2","PM10","PM25","NO2","number.deaths","HI.max"
"2004-09-30",67.8206667010417,44.5320890582546,46.2265617890485,9,2004,30,4,0,0,0.771948357354645,0.0224529404190179,14.0339047164392,8.95313721376226,6.98973566654522,23.165223774716,26,68
"2004-10-01",69.4732919975418,47.168075027921,54.6543135120925,10,2004,1,5,0,0,1.15083502268178,0.0338556280039708,10.2900191410609,47,15.0395928251539,29.4069120792382,15,70
"2004-10-02",69.2608613916476,50.6266283604895,56.4015565127834,10,2004,2,6,1,0,1.24222627354412,0.0373381190995509,7.38572208034228,34,16.1389862556591,22.2965015468163,27,67
"2004-10-03",65.7068240983111,48.8273599998366,51.3606541396858,10,2004,3,0,1,0,0.672285730393944,0.0323461389509159,5.03051948322528,17,6.55564251214667,22.7147200456878,27,62
"2004-10-04",66.4544094162893,41.6887051849444,48.9590689702063,10,2004,4,1,0,0,1.06373184565584,0.0351061993751438,14.2628848592331,43,12.6713052972668,36.1316883738778,35,66
"2004-10-05",63.8059445954563,40.1232131323868,40.302080527656,10,2004,5,2,0,0,0.708340061945685,0.0290298415219681,5.2812946253262,28,5.19233524851724,24.0777929313501,18,58
"2004-10-06",60.5703752997507,33.195936595676,35.6996034332418,10,2004,6,3,0,0,1.0144263047308,0.024910569424712,10.0982225141256,10.0902643297927,7.74391218071652,32.4685091726336,28,59
"2004-10-07",69.3975114373938,37.0331897195203,45.8525184342869,10,2004,7,4,0,0,1.17845040666195,0.0252412795546724,14.9735258049257,51,13.305865962414,42.8847844166398,26,68
"2004-10-08",70.8201162133292,43.412240768683,52.5899450198422,10,2004,8,5,0,0,1.32548892739875,0.0430696277791243,13.14405231069,64,20.3061477112824,37.14386806996,24,71
"2004-10-09",70.9301149400062,46.6206050854369,56.3311533042458,10,2004,9,6,1,0,0.761370271094285,0.0486559881278565,7.20508597613845,32,13.5182446629861,25.9415426785053,33,71
"2004-10-10",68.6553575670472,53.0741677681635,52.4585739327616,10,2004,10,0,1,0,0.666378919554855,0.0341635263202366,3.20671140282446,27,8.91433669733815,18.3791639690082,23,64
"2004-10-11",64.0787642373901,47.6231753736707,43.3867254851327,10,2004,11,1,0,1,0.51549368228916,0.0244924618076199,6.11747105307694,41,3.98680879243855,12.5423924726512,23,61
"2004-10-12",63.8390150483624,45.4666267536201,40.0902169921879,10,2004,12,2,0,0,0.683507033951009,0.026236661347602,7.92460370031773,8.03442154872704,4.65283948644267,19.8589032053558,23,62
"2004-10-13",67.7224171523261,41.3170937731894,38.4834580523293,10,2004,13,3,0,0,1.1025193003013,0.0299868216739413,10.1833162901462,43,7.578064261077,34.3014244616015,32,66
"2004-10-14",64.5256559386526,43.7893366214401,51.0708255460062,10,2004,14,4,0,0,1.3299141036055,0.0268546378608793,8.77411106559651,37,10.4402394934034,28.1384227814771,34,59
"2004-10-15",61.0252043505215,48.3876851568591,55.8373379612063,10,2004,15,5,0,0,0.902445884691644,0.0258953168218541,3.16357632008056,23.220374072008,7.91196502601275,21.3454241484305,21,61
"2004-10-16",61.3629958615828,49.983524887489,50.9735293796787,10,2004,16,6,1,0,0.806746870594069,0.025927596670147,3.69026984288861,18,7.33934568282606,24.0321889604663,23,63
"2004-10-17",58.8219977416253,41.1618173411698,40.0180059295586,10,2004,17,0,1,0,0.600516459680468,0.0242591467019527,3.41393581196433,19,7.61818074446314,16.7671040194944,23,53
"2004-10-18",58.0270873932858,37.3298343722781,36.4518256766701,10,2004,18,1,0,0,0.772186755578387,0.0237284649546617,5.61306158720941,6.91587408096463,5.50522489441408,22.2535434397983,30,57
"2004-10-19",54.9441476455647,41.5945571267923,43.8731410667916,10,2004,19,2,0,0,0.935682337989049,0.0160470449855007,7.54374285642663,12,5.49815778605566,19.7331684765414,23,49
"2004-10-20",55.5781607194305,44.3403913879312,43.7242527375495,10,2004,20,3,0,0,0.698744125034812,0.0198201781318408,4.32599583570806,33,6.86503019703029,16.7295554459352,31,53
"2004-10-21",54.2872440627507,41.0804305355649,40.2173901019814,10,2004,21,4,0,0,0.747625058005831,0.0231888024371075,6.03048070776835,37,6.00289939937893,16.980081608039,24,51
"2004-10-22",52.054435534456,42.3910945344136,41.9005024572534,10,2004,22,5,0,0,0.740576834458726,0.0292679510528033,3.50047128953642,31,6.57991185267436,16.926037731777,28,49
"2004-10-23",50.4995132386761,41.2600380701394,39.0527247006817,10,2004,23,6,1,0,0.654775103489613,0.0350805439969559,2.70739827969019,18,4.77703868460296,13.7021180396181,41,48
"2004-10-24",51.0214173245941,42.9053671478284,41.5966892951738,10,2004,24,0,1,0,0.618799003085409,0.0305742249677382,2.85353847817238,7.87680174155506,5.79529523802044,11.452480688283,23,49
"2004-10-25",51.6688060469128,42.0432318726912,43.0540585149309,10,2004,25,1,0,0,0.945999131371318,0.0292731273396751,4.93637371672303,34,9.67921175902707,23.9657779520029,23,50
"2004-10-26",56.5346558502346,37.4882401599892,38.7147701364663,10,2004,26,2,0,0,1.07364357985336,0.0297627983847748,9.6738975196404,48,12.1245657691243,30.8727839415797,14,55
"2004-10-27",58.6361055559729,37.6466728599485,39.9716888350648,10,2004,27,3,0,0,1.02712715306408,0.024081939378216,6.04427842059602,52,9.29829111464511,29.3697208268524,21,57
"2004-10-28",56.7870509536419,35.9458424705394,32.6444203406739,10,2004,28,4,0,0,1.2028496727647,0.0306283195661578,8.390197716108,49,8.21952025196324,33.5114324796946,20,51
"2004-10-29",56.827503811252,33.0972872895083,37.7834635110734,10,2004,29,5,0,0,1.32980411349133,0.017305278271375,9.96666714116358,56,13.1580237054442,38.4078165849982,22,56
"2004-10-30",58.7062133869913,40.2787489498058,50.9022244079098,10,2004,30,6,1,0,1.53949275679735,0.0260342307089676,8.8227784971153,18.6724775040381,12.776517776763,32.0315641513216,22,59
"2004-10-31",71.3954196948013,47.3099221701493,54.9151330438182,10,2004,31,0,1,0,0.716996682180531,0.0309847473971421,6.5159484269332,36,12.1862356820617,24.9955602181034,23,72
"2005-04-01",54.4141615916717,34.3733915362706,34.0152948525574,4,2005,1,5,0,0,0.944210713201086,0.0471003785386187,6.36317447597701,28.9707462564675,6.10832347311864,31.2760143211446,21,49
"2005-04-02",54.4114763629091,37.7091702840595,40.5461689983698,4,2005,2,6,1,0,0.852992775631948,0.0481491028604502,7.62051817757859,20.1919919007213,3.91063960401922,23.7301884034329,26,55
"2005-04-03",54.0905451711681,38.9306281270886,42.9876692019102,4,2005,3,0,1,0,0.651824961861491,0.0489363062809644,6.86589487304031,23.0570537652643,5.88204095949891,13.3617814282724,19,56
"2005-04-04",52.8306145688921,38.3120697090734,35.3044552278648,4,2005,4,1,0,0,0.507942690775966,0.0375646336158045,4.44169784412157,8.83882010855357,3.63778478396625,19.0637642112958,25,51
"2005-04-05",62.2549972014534,34.1904450756989,26.2461010390027,4,2005,5,2,0,0,0.757640312650576,0.053955020041508,8.27358719862549,25.3624924361805,3.89780084834886,41.7771511152677,32,61
"2005-04-06",62.0189961565319,36.6162289343301,33.0235503053185,4,2005,6,3,0,0,0.937634136470767,0.0553659133479562,14.6369428557539,63,9.86449722682031,43.7563031291007,27,54
"2005-04-07",68.2103731445765,39.9042031469858,43.4631245452239,4,2005,7,4,0,0,0.80503310915457,0.0623198848515794,7.51849203804223,15.9945117274428,15.489643703358,38.1303499366434,23,71
"2005-04-08",64.7004431976436,44.9908062197299,44.6208681315319,4,2005,8,5,0,0,0.778773204358929,0.0434376204657217,9.3587062600751,22.584138418294,5.99470990523293,34.1096122055212,39,58
"2005-04-09",60.1604247389183,37.9687404433115,31.7455426648948,4,2005,9,6,1,0,0.823344471865474,0.0519403366377096,7.1216117194267,22.3509762765335,6.13588059839591,33.1012862636892,28,58
"2005-04-10",64.7614212620939,32.1431328893343,30.6621186201749,4,2005,10,0,1,0,0.661782198399623,0.0557992355712385,15.4524947673116,14.6554524022583,8.11541429538942,33.7602288823354,36,62
"2005-04-11",60.2314682533591,34.604049190085,24.724140377768,4,2005,11,1,0,0,0.654937539082698,0.0494014734209802,7.38604747600656,28.9037027567706,3.74488510211087,16.8055646265955,30,53
"2005-04-12",53.3429309248124,31.0045295132292,19.4659313134229,4,2005,12,2,0,0,0.599332426913379,0.0446883660516815,9.11270093894911,20.3944908230441,3.44357623682227,25.2887534995806,35,49
"2005-04-13",51.8685157598323,30.9054104962317,25.7284380127638,4,2005,13,3,0,0,0.715291420263542,0.0427418248291046,7.25421759532195,15.8915867292978,4.59524806816307,27.5321757418131,35,47
"2005-04-14",56.4529192445702,32.7211196129446,30.3844819058637,4,2005,14,4,0,0,0.747149922760288,0.0469225911682796,14.6829753243062,19.9171077063023,5.18465378149855,34.6917740451119,28,53
"2005-04-15",54.6285823072052,32.8315851594379,21.415727098417,4,2005,15,5,0,0,0.73370989819688,0.0472952978215437,7.77513115163304,22.0466594969926,4.82245642230584,31.2111967437028,25,49
"2005-04-16",58.5155579405135,30.7030188532449,18.6030552388331,4,2005,16,6,1,0,0.718205998786294,0.0502809968898077,11.7964667948739,11.6966249819793,6.25866489673733,33.9418024438541,28,56
"2005-04-17",65.0938554828562,30.0724101318632,29.0180851144038,4,2005,17,0,1,0,0.852129161913628,0.0494102107933262,13.5445714412847,23.0297129686833,8.49334112347108,51.7406800664747,26,61
"2005-04-18",72.6202396519175,36.6611526738898,29.6092009541232,4,2005,18,1,0,0,1.05128106234314,0.0560265242645418,11.5105801835564,16.1949502052613,8.31473643599005,44.6770685677343,24,68
"2005-04-19",71.336555858754,35.951076274318,34.8922583444525,4,2005,19,2,0,0,0.839014550882553,0.0728757426591872,17.0423337375765,27.3816794334509,14.941172210976,47.807606317176,30,65
"2005-04-20",83.3744063121061,46.352132056013,43.9644698759132,4,2005,20,3,0,0,0.80083453501402,0.0875642402190465,12.5661588511107,21.8976559152588,27.0094249958776,60.3605007146483,23,85
"2005-04-21",68.3667892719215,40.5132389432818,40.2833513864023,4,2005,21,4,0,0,0.624805305002152,0.0478757532024953,7.24049938238838,37.3727106103785,3.82095111797874,23.5389019215403,26,71
"2005-04-22",58.7013952504252,33.1172322530247,34.9885256100919,4,2005,22,5,0,0,0.639742946790102,0.0511779504254072,14.9862251424392,13.4230235266715,3.92348830633614,35.1003586729794,22,53
"2005-04-23",61.6214958656739,39.3127085156088,47.871548274621,4,2005,23,6,1,0,0.671088439822737,0.0554929900406053,7.12221422865545,27.2314238374689,11.5786210044573,16.4198254858845,30,62
"2005-04-24",59.7504418858132,43.5988040638994,47.4025482591092,4,2005,24,0,1,0,0.495915929213287,0.0561813020254825,7.81831433234137,29.8570642764212,8.81304179077514,15.6907777070627,21,57
"2005-04-25",55.1088917791428,40.390438304095,34.8140402217638,4,2005,25,1,0,0,0.526166999248991,0.0366792608283314,6.90289667358909,24.5528118801459,6.13192781112327,26.0696842020528,21,47
"2005-04-26",64.6177826799716,35.9798164247281,38.9181156243337,4,2005,26,2,0,0,0.596198051422215,0.0571490217002733,11.3296631488028,23.5646677949609,9.93375612695044,32.8433410726305,22,65
"2005-04-27",61.9253778989546,42.447148738749,48.2570605591571,4,2005,27,3,0,0,0.679818958026277,0.0488975900436585,6.21075011706609,20.6683740305374,7.1948656183273,24.2473378581624,23,56
"2005-04-28",63.1837822116124,44.7009525988503,44.3379440569281,4,2005,28,4,0,0,0.572444040030232,0.0467071021889951,6.62323867860089,6.90336188794795,5.08662601685862,23.0402405966405,26,62
"2005-04-29",62.4275019886492,38.2698866644584,34.2797317300141,4,2005,29,5,0,0,0.475917037694561,0.0431927417053502,5.05494387117276,27.3262929846261,6.5024447376973,25.0974809967557,13,60
"2005-04-30",60.028350487891,41.7109419321079,44.0835406762234,4,2005,30,6,1,0,0.668170169761599,0.0453329686825451,5.80160320450422,22.4996274504805,11.2547269997841,24.7737877268952,22,56
"2005-05-01",60.2479428921199,46.5674557139693,51.4149142518306,5,2005,1,0,1,0,0.615396330908629,0.0422785491371496,2.09038513846446,22.6960424947054,7.52726099110442,28.5014051412438,35,59
"2005-05-02",60.5511369092738,37.1593826238559,35.5940331831154,5,2005,2,1,0,0,0.604695981020571,0.0503334236461593,6.90822513551043,16.9096511159678,10.3780265868302,34.3790430529141,25,57
"2005-05-03",59.1161744803193,37.8914710544479,36.6482313065783,5,2005,3,2,0,0,0.631655074291457,0.0350828155667046,4.85678763658236,31.0601864374962,8.21698959434646,26.6432708616601,26,54
"2005-05-04",57.7851617942707,37.099787019787,34.4958080217783,5,2005,4,3,0,0,0.741243966695741,0.0378706616332259,8.16351309457745,12.4754881211899,7.6796582796537,30.7993213777553,12,53
"2005-05-05",60.8177528098,34.2746392536135,30.3301886315244,5,2005,5,4,0,0,0.680075442728838,0.0449818860361325,15.9780564151328,22.9340180787547,6.46270508091252,34.7145663844021,31,58
"2005-05-06",58.6840176392782,35.3126722992118,35.3225178497098,5,2005,6,5,0,0,0.798015946736693,0.0513414632494484,13.3597798423503,26.2575159000663,9.18536812637723,32.7014400078576,33,52
"2005-05-07",51.1279517504197,39.6150107817595,42.1556473263417,5,2005,7,6,1,0,0.597413158695006,0.0472411524333105,2.47121792603863,13.6126486660136,3.75028857351257,8.73047835843213,25,47
"2005-05-08",53.0427215395419,41.4504812240313,39.1518776127649,5,2005,8,0,1,0,0.373581418151154,0.0392255994806623,2.71052099335208,21.9893695783745,1.78663526842158,7.43187563886264,25,51
"2005-05-09",56.2124035649896,43.7315836583694,44.0643207706363,5,2005,9,1,0,0,0.592824939894308,0.0404853454680028,8.9400863915211,13.8148777957403,3.71386878868057,18.3696941679029,24,54
"2005-05-10",65.9967489532129,45.9522338027561,46.5524837084868,5,2005,10,2,0,0,0.648192869550515,0.0500493352271378,9.784528702676,11.0658124645199,6.00815870919505,30.1478804090483,33,66
"2005-05-11",65.600966901363,43.4025788524262,46.8726388432593,5,2005,11,3,0,0,0.560292264018785,0.0493630479361688,7.28550726423482,19.8798754817395,8.21596185268641,27.2713677964408,21,59
"2005-05-12",64.8387938209437,43.2191329489121,40.6278890781598,5,2005,12,4,0,0,0.493211119696498,0.0493778997835981,4.78738104566155,32.8072030896689,5.39041172249893,27.9595591453835,20,64
"2005-05-13",62.0130074413219,36.8759982641895,21.7612156868935,5,2005,13,5,0,0,0.533973693552701,0.0435340533757702,11.603847208323,19.4776054856397,4.49168003877557,26.6622506996063,24,61
"2005-05-14",62.2860987124172,43.1117198016476,41.877017681406,5,2005,14,6,1,0,0.536775674008598,0.047261982110139,5.80238434349101,22.6328836273775,7.88014836098507,27.1649533285423,21,59
"2005-05-15",65.6714403408978,48.557564997263,50.6987213844145,5,2005,15,0,1,0,0.622784094102515,0.0448379153670989,7.39577029367465,19.0175183340379,11.4752045316835,19.4440416126665,20,64
"2005-05-16",62.5222642247568,44.2978761109824,46.2670263888934,5,2005,16,1,0,0,0.630531102943735,0.0402818858740921,13.3034088624232,16.0017077664541,7.99663816972615,21.6845406766085,22,61
"2005-05-17",63.9548416795741,45.0629976966492,46.6322873786278,5,2005,17,2,0,0,0.441074470941911,0.0429510508936201,8.62908731378206,33.891084515185,8.19733416170814,25.9827900122043,22,63
"2005-05-18",63.4096315144296,46.1149950769638,46.299682851808,5,2005,18,3,0,0,0.489890536631608,0.0461586816266423,9.57474129877768,19.7766527476879,11.7843917835887,21.1492498742773,17,59
"2005-05-19",63.6493129284568,45.0839315819993,43.4975925922966,5,2005,19,4,0,0,0.608726417632255,0.0469411934600001,5.42483844095792,27.958341207898,7.79408715675998,23.4420877916516,34,63
"2005-05-20",62.9471247766642,43.0493093160969,42.9900234864965,5,2005,20,5,0,0,0.575757027822995,0.0438997968400954,6.41121780809075,25.2995102828424,7.91938885784081,35.358820172884,26,61
"2005-05-21",61.439009048153,42.2112096286173,43.5518393892853,5,2005,21,6,1,0,0.600724642857981,0.0386609631921433,5.52117274422832,25.881684201152,5.35267541122992,29.5042516924607,34,56
"2005-05-22",58.2251629282594,43.7233565957261,42.5270907196204,5,2005,22,0,1,0,0.584616396077913,0.0321726466969471,7.73429064647354,4.1041032190598,2.34840472160015,22.0966870036766,18,57
"2005-05-23",58.44359835191,44.9643406439369,45.4353123984931,5,2005,23,1,0,0,0.66966467104464,0.0303657645837067,3.94046096504465,27.811132933656,3.82715254811394,16.2809548466738,32,54
"2005-05-24",50.2637764443567,44.1350218303959,45.1079405007441,5,2005,24,2,0,0,0.478145475974297,0.0354244042870636,2.60478491253591,22.0692867730555,1.96800855285023,14.7663506567459,30,48
"2005-05-25",48.5362989350112,43.2459444350606,43.0292643784576,5,2005,25,3,0,0,0.371979622831037,0.0358945255457982,1.36908201447896,18.967546276483,2.27400288500403,10.3505135749487,26,46
"2005-05-26",54.2235849143882,44.2823088473455,45.9623808606652,5,2005,26,4,0,0,0.628174938746108,0.0337489811779833,4.87217643517682,25.8306372561426,2.34742907966921,17.7378086417733,32,54
"2005-05-27",64.5876906351353,47.30316010008,50.4187029602867,5,2005,27,5,0,0,0.585931205706043,0.0378474816728609,9.13463535166819,20.8629365313613,2.88464862479259,30.6252311173288,25,63
"2005-05-28",75.0023052453843,50.9071680514715,52.2885238255072,5,2005,28,6,1,0,0.624317764281922,0.0661538354595758,5.66394268749609,16.2626042446155,11.2663342205308,25.9461338193964,32,75
"2005-05-29",74.5601629321592,52.4537494505164,53.3092056374355,5,2005,29,0,1,0,0.475532395957656,0.0518496386422239,9.31401569740847,23.1101278456234,14.5050766285301,27.8814607425804,24,74
"2005-05-30",74.1920072495859,49.5846868068692,51.1029396008442,5,2005,30,1,0,1,0.599046580063978,0.0531943177506587,5.39785265405224,9.86326991772406,8.18358084246728,29.4823287410302,30,75
"2005-05-31",71.3944056942842,49.7448467224093,52.7070669395088,5,2005,31,2,0,0,0.575946764199898,0.0439339593147749,7.43585271335361,13.8063988582265,11.5999937203202,22.2984348282402,31,66
"2005-06-01",67.1580462241249,49.2122447189476,50.7611349525741,6,2005,1,3,0,0,0.486344531687002,0.0438643210515588,5.55676821727288,25.3614257288069,8.19305630782905,14.3720169306545,19,66
"2005-06-02",67.9871020337998,49.4373548665829,50.8461787302252,6,2005,2,4,0,0,0.456716080212085,0.0519447693460137,4.72258448635555,25.839480312396,10.0666137763824,13.6379437589994,21,64
"2005-06-03",72.947085718009,50.6236540797886,53.9138151956003,6,2005,3,5,0,0,0.554050822449422,0.0415002822373986,3.81023684823266,14.3984433042597,7.43353737239741,16.2342412889554,35,73
"2005-06-04",78.7347577931384,54.2785885458408,59.2351031032503,6,2005,4,6,1,0,0.72634258502592,0.0539119600283414,10.1443531773668,22.9873538027813,8.67397703137578,18.1399871147979,18,80
"2005-06-05",86.793476447474,57.4107066830079,58.8153467886522,6,2005,5,0,1,0,0.687822667869138,0.0695303632496803,9.45018728781147,24.1718093230204,15.5142711124239,19.5724439963587,22,87
"2005-06-06",82.5411397467271,57.5854704605936,57.6970321984936,6,2005,6,1,0,0,0.547975728629754,0.0498315403246367,9.74856414502389,22.3524197730777,18.8980731385561,15.3672363009927,34,79
"2005-06-07",82.6720988263335,58.6682323731967,62.0102709770185,6,2005,7,2,0,0,0.485029923064943,0.0749457765111919,7.48538994519619,17.6821673938741,19.2507266943408,28.6893446385248,28,86
"2005-06-08",86.0821068206721,59.7920834324908,59.2367997676105,6,2005,8,3,0,0,0.512603114425585,0.0808460456152432,7.90955685219759,18.063978558653,9.41056339242925,22.9044656220017,23,86
"2005-06-09",86.1565092959476,62.5277959181197,62.5396017796179,6,2005,9,4,0,0,0.643813592696473,0.0819077600922849,10.2703671843283,32.4308745785932,22.1696282435849,17.3005569788763,28,86
"2005-06-10",81.5060235676939,65.0315588564103,65.2516770402247,6,2005,10,5,0,0,0.538619859213465,0.0309710714770127,4.76058945740717,25.5447296078562,12.4519905723556,9.57073414628081,18,82
"2005-06-11",83.740538444032,65.1619391215868,64.8275322128656,6,2005,11,6,1,0,0.624932483003948,0.0505554595331537,6.57027534124235,17.3023339790804,20.4256180178758,12.1542721012867,28,88
"2005-06-12",84.7785743248479,65.6814117963385,66.3031303700391,6,2005,12,0,1,0,0.530955375859334,0.0599695678397274,9.9157099996483,17.04847779846,20.7303773051354,11.9573154847678,20,88
"2005-06-13",88.8054830422356,67.4086682274607,67.6534666578967,6,2005,13,1,0,0,0.630878531262375,0.0658285604896794,7.15236438908254,12.9631771726972,24.7995425682873,17.0823189145719,22,92
"2005-06-14",90.2958638864166,61.3538794769385,69.13243469932,6,2005,14,2,0,0,0.624975119573977,0.0556674921517845,12.7372970217642,13.7502341401171,19.8966126787989,23.7192718106661,28,94
"2005-06-15",63.3523020975986,51.0926551973963,51.0723826604649,6,2005,15,3,0,0,0.404902456015138,0.0290158271703047,3.51439044749265,14.3506067990745,6.9285453536998,14.6591412522481,19,64
"2005-06-16",64.5577187122758,50.2313649676363,51.8752735305423,6,2005,16,4,0,0,0.795841195975701,0.0362212032003426,20.2881966053418,29.8904134236144,9.68273191660194,13.4836978946533,19,66
"2005-06-17",73.6926097992263,51.9440296307081,55.3768421028105,6,2005,17,5,0,0,0.816881296104463,0.0482896060085342,4.97911087186892,20.5831481449712,6.19627836785443,16.0941424301972,40,74
"2005-06-18",72.264849179645,53.5884733548008,55.4295488191552,6,2005,18,6,1,0,0.785865798770873,0.032682737014346,7.11264942774292,22.3986798335608,8.39514990038831,15.2501455906487,22,70
"2005-06-19",68.0894026531207,50.6202375356445,52.1355631225433,6,2005,19,0,1,0,0.81647824302933,0.0257399932782542,4.60978362499955,23.9148169242482,5.1370805452561,9.68551650585309,32,65
"2005-06-20",71.452621115129,46.7872279855722,50.0948997347429,6,2005,20,1,0,0,0.789538122724172,0.0376227600245525,10.5471829658595,19.6507719253612,5.12512935808893,11.6139644486515,28,71
"2005-06-21",80.203772956879,49.0632088367236,54.8634894136404,6,2005,21,2,0,0,0.921932469235367,0.0643963623832715,10.6484813708931,19.6832718655353,11.9265948508358,18.572227506506,23,81
"2005-06-22",80.040057913833,53.3120823105063,58.1842177029193,6,2005,22,3,0,0,0.9489249562318,0.0451495119940699,8.02354553608013,24.3383663301592,13.7804870387292,19.1299817745417,28,74
"2005-06-23",74.2046807705642,52.2520499455089,48.8478337306673,6,2005,23,4,0,0,0.447573009697236,0.0457903788100348,6.39071400836824,21.2780147066162,4.32549667986948,13.1203168364892,31,73
"2005-06-24",81.5757641566252,53.7052236505833,55.7208879004535,6,2005,24,5,0,0,0.574305260889209,0.0736936002120342,9.75952751003879,39.7231145672394,14.1567710882346,17.2254224266272,33,83
"2005-06-25",89.2663076185166,58.4849209918749,60.0240497337238,6,2005,25,6,1,0,0.521020572676863,0.0914524222454711,9.59369972692644,20.4662325015064,25.6777300510541,15.0368418280054,26,94
"2005-06-26",90.8408566062643,65.2856544498017,63.9057638130589,6,2005,26,0,1,0,0.636287150080469,0.0824712799213504,8.30372112722073,11.4400216542099,36.0707754862667,16.8313406953177,26,94
"2005-06-27",88.7764997051963,67.5354610590493,66.8176293668326,6,2005,27,1,0,0,0.787704920673074,0.0244668392684281,4.65565046872982,13.4983519764516,8.25108946080443,9.86604049575241,23,83
"2005-06-28",78.5002304692059,67.8837231891387,68.2400068339681,6,2005,28,2,0,0,0.846535108686005,0.0289245610809579,3.46099170361741,21,8.9917827741554,14.2218049937209,27,78
"2005-06-29",85.6157279547254,67.4820384363856,68.5663835476763,6,2005,29,3,0,0,0.793343503478575,0.0285784775136605,5.06972807394046,18.8652908969821,15.2954671636954,13.6735682148141,25,87
"2005-06-30",82.3742748718772,66.6231169209398,66.9946397476687,6,2005,30,4,0,0,0.659096704229216,0.0277632537018814,6.35068314084905,20.1272776329253,5.69450534606434,13.6623821710182,17,76
"2005-07-01",76.9690025796922,65.5171323837957,66.7989721084648,7,2005,1,5,0,0,0.809199604331103,0.0313278731364899,6.44016695498439,26.6746785170277,5.28864704468425,13.0357149843257,22,79
"2005-07-02",78.726447180898,64.782583627112,63.1315246991898,7,2005,2,6,1,0,0.634092903641061,0.0367079264315337,3.80364180092503,18.8505748019625,9.62541886472987,10.5323115452058,23,81
"2005-07-03",79.240597126793,56.0313983109191,52.087064890773,7,2005,3,0,1,0,0.596687774041756,0.0413333105879655,5.96750108804517,10.6919163341033,6.70921795486483,11.2284801086856,33,79
"2005-07-04",77.8268576140579,54.5851598717732,52.1532651476936,7,2005,4,1,0,1,0.444754111283805,0.0422411169782349,12.9510396867197,14.4356994853869,12.6578938867853,12.207723444565,24,78
"2005-07-05",80.0403907621114,55.0339595084582,59.5016489999872,7,2005,5,2,0,0,0.61272686654822,0.0432423064728359,4.56583407661399,10.9421436785945,14.0987162042196,15.8229306704123,17,84
"2005-07-06",74.2125633006597,63.3315964804692,66.3983660127429,7,2005,6,3,0,0,0.79842216427731,0.0308889603452503,4.12559431241498,28.0421933996081,12.5091742463318,14.5776134042347,21,75
"2005-07-07",68.2078948192429,58.6190577396346,57.2150029334206,7,2005,7,4,0,0,0.581235159722629,0.0221577890118393,3.51940166001051,16.6833503693875,3.76522313852377,9.79090335008372,17,69
"2005-07-08",63.0002245267975,56.3081663816476,57.3851876579049,7,2005,8,5,0,0,0.643941041947421,0.0283914573566617,2.55725826466198,22.5216078723465,5.20688963123543,11.5152811343051,24,63
"2005-07-09",76.2617181670794,55.2099507989509,57.5719818205955,7,2005,9,6,1,0,0.553230263591822,0.0399019904283032,2.9029986847062,5.29305897967019,2.72751333470556,9.61076775252318,26,79
"2005-07-10",87.4853520693179,57.5431208589178,58.3720008154748,7,2005,10,0,1,0,0.399711670121525,0.0405658957920415,5.00501676756068,16.3331056310221,7.04210033293673,9.81138416567785,18,90
"2005-07-11",89.501652562132,71.2908817799985,58.7575575576664,7,2005,11,1,0,0,0.601595046541163,0.0484551259324629,4.66131046101172,17.0255357913411,13.7625379531047,9.7932323453397,26,93
"2005-07-12",82.3192398581589,63.604933587546,60.9787598125744,7,2005,12,2,0,0,0.616529095442491,0.0501401100528831,6.05359661904141,28.4543039622039,13.765969506215,13.3973044500568,30,85
"2005-07-13",73.4264261521875,60.8754249887366,59.5674421842519,7,2005,13,3,0,0,0.598354263870213,0.0355883201279866,5.55126821514888,27.7783801534454,7.2743503011257,10.2557175782631,19,73
"2005-07-14",81.6492147293242,63.7741084173789,65.5796081447545,7,2005,14,4,0,0,0.561668845402908,0.0443901089410747,4.82542052107401,27.8144768948701,16.1908151289085,13.4885299297958,29,85
"2005-07-15",84.8484670396156,68.7206622857294,68.4185136690761,7,2005,15,5,0,0,0.689398212456575,0.0516600340060247,6.9377361616721,20.9173731849676,17.1349862678367,11.3380736699262,29,88
"2005-07-16",81.1717401620239,68.4657047280502,68.6729530198443,7,2005,16,6,1,0,0.679849942966324,0.0360615329485113,9.02401409908218,12.3840268055029,10.8805415154752,10.752095891816,25,83
"2005-07-17",79.4693089577102,66.5136969475452,68.8760721800438,7,2005,17,0,1,0,0.612781901842667,0.0282315842163797,5.92310780260347,16.0848585211455,10.4286422391572,7.71895752406719,31,81
"2005-07-18",79.987971805232,71.0544972300878,71.9133466887152,7,2005,18,1,0,0,0.781794595655402,0.0355482868738315,5.48311025666849,15.5778624491271,15.8357378353405,11.612751032885,25,82
"2005-07-19",89.6112555305614,72.0443844752986,72.4491582818926,7,2005,19,2,0,0,0.774627745209311,0.0674176336035465,5.21615898016847,17.6724223346458,31.8754985671553,16.5037514682684,13,94
"2005-07-20",88.5063919312886,70.4869336188577,65.572023015682,7,2005,20,3,0,0,0.743294569311914,0.0601322481887347,5.836731445102,13.1381124568376,11.7123298667815,14.3077779821312,20,91
"2005-07-21",84.2628296804857,65.6302499283689,62.0611941319976,7,2005,21,4,0,0,0.86652869021451,0.0676137203815082,8.32916970096083,16.415066342097,10.9205316343857,25.0907446267857,25,85
